,word,freq,lang,code,i_code,o_code,n_code,c_code
13394,vựng,16,vi,VIƯN_1NGC_1,VI,,ƯN_1,NGC_1
13395,bat,16,vi,BIAN2_0TC_0,BI,,AN2_0,TC_0
13396,lym,16,vi,LIIN_0MC_0,LI,,IN_0,MC_0
13397,ruy,16,vi,RIUN_0YC_0,RI,,UN_0,YC_0
13398,éc,16,vi,EN_5KC_5,,,EN_5,KC_5
13399,ring,16,vi,RIIN_0NGC_0,RI,,IN_0,NGC_0
13400,xit,16,vi,XIIN_0TC_0,XI,,IN_0,TC_0
13401,giêm,16,vi,ZIÊN_0MC_0,ZI,,ÊN_0,MC_0
13402,ngoe,15,vi,NGIWO_0EN_0,NGI,WO_0,EN_0,
13403,hổm,15,vi,HIÔN_2MC_2,HI,,ÔN_2,MC_2
13404,tâu,15,vi,TIÂN_0UC_0,TI,,ÂN_0,UC_0
13405,kiếng,15,vi,KIIÊN_5NGC_5,KI,,IÊN_5,NGC_5
13406,mũm,15,vi,MIUN_3MC_3,MI,,UN_3,MC_3
13407,trui,15,vi,TRIUN_0IC_0,TRI,,UN_0,IC_0
13408,dả,15,vi,ZIAN2_2,ZI,,AN2_2,
13409,tộ,15,vi,TIÔN_1,TI,,ÔN_1,
13410,gỏng,15,vi,GION1_2NGC_2,GI,,ON1_2,NGC_2
13411,khập,15,vi,KHIÂN_1PC_1,KHI,,ÂN_1,PC_1
13412,sủi,15,vi,SIUN_2IC_2,SI,,UN_2,IC_2
13413,hàu,15,vi,HIAN3_4UC_4,HI,,AN3_4,UC_4
13414,ghì,15,vi,GIIN_4,GI,,IN_4,
13415,trê,15,vi,TRIÊN_0,TRI,,ÊN_0,
13416,lưa,15,vi,LIƯƠN_0,LI,,ƯƠN_0,
13417,bớp,15,vi,BIƠN_5PC_5,BI,,ƠN_5,PC_5
13418,bươm,15,vi,BIƯƠN_0MC_0,BI,,ƯƠN_0,MC_0
13419,nằng,15,vi,NIAN3_4NGC_4,NI,,AN3_4,NGC_4
13420,sạo,15,vi,SIAN2_1UC_1,SI,,AN2_1,UC_1
13421,khạc,15,vi,KHIAN1_1KC_1,KHI,,AN1_1,KC_1
13422,cũi,15,vi,KIUN_3IC_3,KI,,UN_3,IC_3
13423,sụa,15,vi,SIUÔN_1,SI,,UÔN_1,
13424,chum,15,vi,CHIUN_0MC_0,CHI,,UN_0,MC_0
13425,ươn,15,vi,ƯƠN_0NC_0,,,ƯƠN_0,NC_0
13426,tun,15,vi,TIUN_0NC_0,TI,,UN_0,NC_0
13427,hoắt,15,vi,HIWO_5AN3_5TC_5,HI,WO_5,AN3_5,TC_5
13428,nhiếc,15,vi,NHIIÊN_5KC_5,NHI,,IÊN_5,KC_5
13429,ré,15,vi,RIEN_5,RI,,EN_5,
13430,trủy,15,vi,TRIUN_2YC_2,TRI,,UN_2,YC_2
13431,nhuốc,15,vi,NHIUÔN_5KC_5,NHI,,UÔN_5,KC_5
13432,khoeo,15,vi,KHIWO_0EN_0UC_0,KHI,WO_0,EN_0,UC_0
13433,giội,15,vi,ZIÔN_1IC_1,ZI,,ÔN_1,IC_1
13434,thểu,15,vi,THIÊN_2UC_2,THI,,ÊN_2,UC_2
13435,dỏng,15,vi,ZION1_2NGC_2,ZI,,ON1_2,NGC_2
13436,rụa,15,vi,RIUÔN_1,RI,,UÔN_1,
13437,rịn,15,vi,RIIN_1NC_1,RI,,IN_1,NC_1
13438,phạc,15,vi,PHIAN1_1KC_1,PHI,,AN1_1,KC_1
13439,ngỗ,15,vi,NGIÔN_3,NGI,,ÔN_3,
13440,khặc,15,vi,KHIAN3_1KC_1,KHI,,AN3_1,KC_1
13441,soảng,15,vi,SIWO_2AN1_2NGC_2,SI,WO_2,AN1_2,NGC_2
13442,ngưởng,15,vi,NGIƯƠN_2NGC_2,NGI,,ƯƠN_2,NGC_2
13443,rún,15,vi,RIUN_5NC_5,RI,,UN_5,NC_5
13444,nhướn,15,vi,NHIƯƠN_5NC_5,NHI,,ƯƠN_5,NC_5
13445,gườm,15,vi,GIƯƠN_4MC_4,GI,,ƯƠN_4,MC_4
13446,gọng,15,vi,GION1_1NGC_1,GI,,ON1_1,NGC_1
13447,xoè,15,vi,XIWO_4EN_4,XI,WO_4,EN_4,
13448,ài,15,vi,AN2_4IC_4,,,AN2_4,IC_4
13449,bụm,15,vi,BIUN_1MC_1,BI,,UN_1,MC_1
13450,chạng,15,vi,CHIAN1_1NGC_1,CHI,,AN1_1,NGC_1
13451,bủn,15,vi,BIUN_2NC_2,BI,,UN_2,NC_2
13452,lỵ,15,vi,LIIN_1,LI,,IN_1,
13453,sậy,15,vi,SIÂN_1YC_1,SI,,ÂN_1,YC_1
13454,mia,15,vi,MIIAN_0,MI,,IAN_0,
13455,niết,15,vi,NIIÊN_5TC_5,NI,,IÊN_5,TC_5
13456,đết,15,vi,DIÊN_5TC_5,DI,,ÊN_5,TC_5
13457,giầu,15,vi,ZIÂN_4UC_4,ZI,,ÂN_4,UC_4
13458,dêm,15,vi,ZIÊN_0MC_0,ZI,,ÊN_0,MC_0
13459,bũng,15,vi,BIUN_3NGC_3,BI,,UN_3,NGC_3
13460,guýt,15,vi,GIWO_5IN_5TC_5,GI,WO_5,IN_5,TC_5
13461,uôi,15,vi,UÔN_0IC_0,,,UÔN_0,IC_0
13462,bam,15,vi,BIAN2_0MC_0,BI,,AN2_0,MC_0
13463,cừn,15,vi,KIƯN_4NC_4,KI,,ƯN_4,NC_4
13464,ríc,15,vi,RIIN_5KC_5,RI,,IN_5,KC_5
13465,tựt,15,vi,TIƯN_1TC_1,TI,,ƯN_1,TC_1
13466,vit,15,vi,VIIN_0TC_0,VI,,IN_0,TC_0
13467,sat,15,vi,SIAN2_0TC_0,SI,,AN2_0,TC_0
13468,sìn,15,vi,SIIN_4NC_4,SI,,IN_4,NC_4
13469,huyn,15,vi,HIWO_0IN_0NC_0,HI,WO_0,IN_0,NC_0
13470,huong,15,vi,HIWO_0ON1_0NGC_0,HI,WO_0,ON1_0,NGC_0
13471,truoc,15,vi,TRIWO_0ON1_0KC_0,TRI,WO_0,ON1_0,KC_0
13472,ợ,14,vi,ƠC_1,,,,ƠC_1
13473,nải,14,vi,NIAN2_2IC_2,NI,,AN2_2,IC_2
13474,ron,14,vi,RION2_0NC_0,RI,,ON2_0,NC_0
13475,mùn,14,vi,MIUN_4NC_4,MI,,UN_4,NC_4
13476,lú,14,vi,LIUN_5,LI,,UN_5,
13477,nhởn,14,vi,NHIƠN_2NC_2,NHI,,ƠN_2,NC_2
13478,lụng,14,vi,LIUN_1NGC_1,LI,,UN_1,NGC_1
13479,nhản,14,vi,NHIAN2_2NC_2,NHI,,AN2_2,NC_2
13480,sàm,14,vi,SIAN2_4MC_4,SI,,AN2_4,MC_4
13481,quẻ,14,vi,KIWO_2EN_2,KI,WO_2,EN_2,
13482,thằn,14,vi,THIAN3_4NC_4,THI,,AN3_4,NC_4
13483,cún,14,vi,KIUN_5NC_5,KI,,UN_5,NC_5
13484,tuộc,14,vi,TIUÔN_1KC_1,TI,,UÔN_1,KC_1
13485,lòm,14,vi,LION2_4MC_4,LI,,ON2_4,MC_4
13486,mớm,14,vi,MIƠN_5MC_5,MI,,ƠN_5,MC_5
13487,mão,14,vi,MIAN2_3UC_3,MI,,AN2_3,UC_3
13488,gấc,14,vi,GIÂN_5KC_5,GI,,ÂN_5,KC_5
13489,gẩy,14,vi,GIÂN_2YC_2,GI,,ÂN_2,YC_2
13490,sợt,14,vi,SIƠN_1TC_1,SI,,ƠN_1,TC_1
13491,hẹ,14,vi,HIEN_1,HI,,EN_1,
13492,loăng,14,vi,LIWO_0AN3_0NGC_0,LI,WO_0,AN3_0,NGC_0
13493,phơn,14,vi,PHIƠN_0NC_0,PHI,,ƠN_0,NC_0
13494,hòang,14,vi,HIWO_4AN1_4NGC_4,HI,WO_4,AN1_4,NGC_4
13495,đễnh,14,vi,DIÊN_3NGC_3,DI,,ÊN_3,NGC_3
13496,trùn,14,vi,TRIUN_4NC_4,TRI,,UN_4,NC_4
13497,lúm,14,vi,LIUN_5MC_5,LI,,UN_5,MC_5
13498,nư,14,vi,NIƯC_0,NI,,,ƯC_0
13499,rảng,14,vi,RIAN1_2NGC_2,RI,,AN1_2,NGC_2
13500,chóe,14,vi,CHIWO_5EN_5,CHI,WO_5,EN_5,
13501,hn,14,vi,HINC_0,HI,,,NC_0
13502,thếch,14,vi,THIÊN_5KC_5,THI,,ÊN_5,KC_5
13503,rơn,14,vi,RIƠN_0NC_0,RI,,ƠN_0,NC_0
13504,thin,14,vi,THIIN_0NC_0,THI,,IN_0,NC_0
13505,rỏ,14,vi,RION2_2,RI,,ON2_2,
13506,oằn,14,vi,WO_4AN3_4NC_4,,WO_4,AN3_4,NC_4
13507,khoải,14,vi,KHIWO_2AN2_2IC_2,KHI,WO_2,AN2_2,IC_2
13508,ình,14,vi,IN_4NGC_4,,,IN_4,NGC_4
13509,rủn,14,vi,RIUN_2NC_2,RI,,UN_2,NC_2
13510,điạ,14,vi,DIIAN_1,DI,,IAN_1,
13511,rọc,14,vi,RION1_1KC_1,RI,,ON1_1,KC_1
13512,vỉ,14,vi,VIIN_2,VI,,IN_2,
13513,nứa,14,vi,NIƯƠN_5,NI,,ƯƠN_5,
13514,tuong,14,vi,TIWO_0ON1_0NGC_0,TI,WO_0,ON1_0,NGC_0
13515,hập,14,vi,HIÂN_1PC_1,HI,,ÂN_1,PC_1
13516,tom,14,vi,TION2_0MC_0,TI,,ON2_0,MC_0
13517,diếc,14,vi,ZIIÊN_5KC_5,ZI,,IÊN_5,KC_5
13518,cap,14,vi,KIAN2_0PC_0,KI,,AN2_0,PC_0
13519,khèn,14,vi,KHIEN_4NC_4,KHI,,EN_4,NC_4
13520,bim,14,vi,BIIN_0MC_0,BI,,IN_0,MC_0
13521,lợ,14,vi,LIƠC_1,LI,,,ƠC_1
13522,cham,14,vi,CHIAN2_0MC_0,CHI,,AN2_0,MC_0
13523,gioóc,14,vi,ZIWO_5ON1_5KC_5,ZI,WO_5,ON1_5,KC_5
13524,goep,14,vi,GIWO_0EN_0PC_0,GI,WO_0,EN_0,PC_0
13525,gióp,14,vi,ZION2_5PC_5,ZI,,ON2_5,PC_5
13526,him,14,vi,HIIN_0MC_0,HI,,IN_0,MC_0
13527,goan,14,vi,GIWO_0AN2_0NC_0,GI,WO_0,AN2_0,NC_0
13528,ề,13,vi,ÊN_4,,,ÊN_4,
13529,nh,13,vi,NHI,NHI,,,
13530,đoái,13,vi,DIWO_5AN2_5IC_5,DI,WO_5,AN2_5,IC_5
13531,bòn,13,vi,BION2_4NC_4,BI,,ON2_4,NC_4
13532,trẽn,13,vi,TRIEN_3NC_3,TRI,,EN_3,NC_3
13533,sú,13,vi,SIUN_5,SI,,UN_5,
13534,quánh,13,vi,KIUÔN_5NGC_5,KI,,UÔN_5,NGC_5
13535,thy,13,vi,THIIN_0,THI,,IN_0,
13536,nhảnh,13,vi,NHIAN1_2NGC_2,NHI,,AN1_2,NGC_2
13537,sẩm,13,vi,SIÂN_2MC_2,SI,,ÂN_2,MC_2
13538,gàn,13,vi,GIAN2_4NC_4,GI,,AN2_4,NC_4
13539,phùn,13,vi,PHIUN_4NC_4,PHI,,UN_4,NC_4
13540,beng,13,vi,BIEN_0NGC_0,BI,,EN_0,NGC_0
13541,đừ,13,vi,DIƯC_4,DI,,,ƯC_4
13542,xàm,13,vi,XIAN2_4MC_4,XI,,AN2_4,MC_4
13543,cụng,13,vi,KIUN_1NGC_1,KI,,UN_1,NGC_1
13544,chểnh,13,vi,CHIÊN_2NGC_2,CHI,,ÊN_2,NGC_2
13545,nịt,13,vi,NIIN_1TC_1,NI,,IN_1,TC_1
13546,nạng,13,vi,NIAN1_1NGC_1,NI,,AN1_1,NGC_1
13547,khoằm,13,vi,KHIWO_4AN3_4MC_4,KHI,WO_4,AN3_4,MC_4
13548,nhổn,13,vi,NHIÔN_2NC_2,NHI,,ÔN_2,NC_2
13549,phấp,13,vi,PHIÂN_5PC_5,PHI,,ÂN_5,PC_5
13550,ẻo,13,vi,EN_2UC_2,,,EN_2,UC_2
13551,quẫy,13,vi,KIWO_3ÂN_3YC_3,KI,WO_3,ÂN_3,YC_3
13552,nhạ,13,vi,NHIAN2_1,NHI,,AN2_1,
13553,dỏm,13,vi,ZION2_2MC_2,ZI,,ON2_2,MC_2
13554,guồng,13,vi,GIUÔN_4NGC_4,GI,,UÔN_4,NGC_4
13555,rợ,13,vi,RIƠC_1,RI,,,ƠC_1
13556,vàm,13,vi,VIAN2_4MC_4,VI,,AN2_4,MC_4
13557,phau,13,vi,PHIAN3_0UC_0,PHI,,AN3_0,UC_0
13558,mèm,13,vi,MIEN_4MC_4,MI,,EN_4,MC_4
13559,lém,13,vi,LIEN_5MC_5,LI,,EN_5,MC_5
13560,xuê,13,vi,XIWO_0ÊN_0,XI,WO_0,ÊN_0,
13561,rớm,13,vi,RIƠN_5MC_5,RI,,ƠN_5,MC_5
13562,ử,13,vi,ƯC_2,,,,ƯC_2
13563,xoẹt,13,vi,XIWO_1EN_1TC_1,XI,WO_1,EN_1,TC_1
13564,rạt,13,vi,RIAN2_1TC_1,RI,,AN2_1,TC_1
13565,quờ,13,vi,KIUN_4ƠC_4,KI,,UN_4,ƠC_4
13566,dến,13,vi,ZIÊN_5NC_5,ZI,,ÊN_5,NC_5
13567,đọan,13,vi,DIWO_1AN2_1NC_1,DI,WO_1,AN2_1,NC_1
13568,khạo,13,vi,KHIAN2_1UC_1,KHI,,AN2_1,UC_1
13569,sụ,13,vi,SIUN_1,SI,,UN_1,
13570,xụp,13,vi,XIUN_1PC_1,XI,,UN_1,PC_1
13571,lồm,13,vi,LIÔN_4MC_4,LI,,ÔN_4,MC_4
13572,dúm,13,vi,ZIUN_5MC_5,ZI,,UN_5,MC_5
13573,qủy,13,vi,KIUN_2YC_2,KI,,UN_2,YC_2
13574,nghểnh,13,vi,NGIÊN_2NGC_2,NGI,,ÊN_2,NGC_2
13575,thủa,13,vi,THIUÔN_2,THI,,UÔN_2,
13576,bôm,13,vi,BIÔN_0MC_0,BI,,ÔN_0,MC_0
13577,doa,13,vi,ZIWO_0AN2_0,ZI,WO_0,AN2_0,
13578,sất,13,vi,SIÂN_5TC_5,SI,,ÂN_5,TC_5
13579,hươ,13,vi,HIƯN_0ƠC_0,HI,,ƯN_0,ƠC_0
13580,oà,13,vi,WO_4AN2_4,,WO_4,AN2_4,
13581,chã,13,vi,CHIAN2_3,CHI,,AN2_3,
13582,vốc,13,vi,VIÔN_5KC_5,VI,,ÔN_5,KC_5
13583,teng,13,vi,TIEN_0NGC_0,TI,,EN_0,NGC_0
13584,quệt,13,vi,KIWO_1ÊN_1TC_1,KI,WO_1,ÊN_1,TC_1
13585,rướn,13,vi,RIƯƠN_5NC_5,RI,,ƯƠN_5,NC_5
13586,ngấp,13,vi,NGIÂN_5PC_5,NGI,,ÂN_5,PC_5
13587,ụ,13,vi,UN_1,,,UN_1,
13588,quào,13,vi,KIUÔN_4UC_4,KI,,UÔN_4,UC_4
13589,sửu,13,vi,SIƯN_2UC_2,SI,,ƯN_2,UC_2
13590,bõ,13,vi,BION2_3,BI,,ON2_3,
13591,từm,13,vi,TIƯN_4MC_4,TI,,ƯN_4,MC_4
13592,chên,13,vi,CHIÊN_0NC_0,CHI,,ÊN_0,NC_0
13593,met,13,vi,MIEN_0TC_0,MI,,EN_0,TC_0
13594,đót,13,vi,DION2_5TC_5,DI,,ON2_5,TC_5
13595,dếch,13,vi,ZIÊN_5KC_5,ZI,,ÊN_5,KC_5
13596,khoi,13,vi,KHION2_0IC_0,KHI,,ON2_0,IC_0
13597,đén,13,vi,DIEN_5NC_5,DI,,EN_5,NC_5
13598,giẽ,13,vi,ZIEN_3,ZI,,EN_3,
13599,nuoc,13,vi,NIWO_0ON1_0KC_0,NI,WO_0,ON1_0,KC_0
13600,sui,12,vi,SIUN_0IC_0,SI,,UN_0,IC_0
13601,ậm,12,vi,ÂN_1MC_1,,,ÂN_1,MC_1
13602,dền,12,vi,ZIÊN_4NC_4,ZI,,ÊN_4,NC_4
13603,ỉu,12,vi,IN_2UC_2,,,IN_2,UC_2
13604,cườm,12,vi,KIƯƠN_4MC_4,KI,,ƯƠN_4,MC_4
13605,chúm,12,vi,CHIUN_5MC_5,CHI,,UN_5,MC_5
13606,tẩn,12,vi,TIÂN_2NC_2,TI,,ÂN_2,NC_2
13607,ngẩm,12,vi,NGIÂN_2MC_2,NGI,,ÂN_2,MC_2
13608,lài,12,vi,LIAN2_4IC_4,LI,,AN2_4,IC_4
13609,khoắt,12,vi,KHIWO_5AN3_5TC_5,KHI,WO_5,AN3_5,TC_5
13610,bõm,12,vi,BION2_3MC_3,BI,,ON2_3,MC_3
13611,oách,12,vi,WO_5AN1_5KC_5,,WO_5,AN1_5,KC_5
13612,nhặng,12,vi,NHIAN3_1NGC_1,NHI,,AN3_1,NGC_1
13613,gổ,12,vi,GIÔN_2,GI,,ÔN_2,
13614,lức,12,vi,LIƯN_5KC_5,LI,,ƯN_5,KC_5
13615,nạm,12,vi,NIAN2_1MC_1,NI,,AN2_1,MC_1
13616,xuyết,12,vi,XIWO_5YÊN_5TC_5,XI,WO_5,YÊN_5,TC_5
13617,xốn,12,vi,XIÔN_5NC_5,XI,,ÔN_5,NC_5
13618,mướp,12,vi,MIƯƠN_5PC_5,MI,,ƯƠN_5,PC_5
13619,nguýt,12,vi,NGIWO_5IN_5TC_5,NGI,WO_5,IN_5,TC_5
13620,thùa,12,vi,THIUÔN_4,THI,,UÔN_4,
13621,thoai,12,vi,THIWO_0AN2_0IC_0,THI,WO_0,AN2_0,IC_0
13622,chườm,12,vi,CHIƯƠN_4MC_4,CHI,,ƯƠN_4,MC_4
13623,vối,12,vi,VIÔN_5IC_5,VI,,ÔN_5,IC_5
13624,xoàn,12,vi,XIWO_4AN2_4NC_4,XI,WO_4,AN2_4,NC_4
13625,guộc,12,vi,GIUÔN_1KC_1,GI,,UÔN_1,KC_1
13626,lé,12,vi,LIEN_5,LI,,EN_5,
13627,xoi,12,vi,XION2_0IC_0,XI,,ON2_0,IC_0
13628,tray,12,vi,TRIAN3_0YC_0,TRI,,AN3_0,YC_0
13629,gẫu,12,vi,GIÂN_3UC_3,GI,,ÂN_3,UC_3
13630,quỵt,12,vi,KIWO_1IN_1TC_1,KI,WO_1,IN_1,TC_1
13631,gùi,12,vi,GIUN_4IC_4,GI,,UN_4,IC_4
13632,chẹt,12,vi,CHIEN_1TC_1,CHI,,EN_1,TC_1
13633,đở,12,vi,DIƠC_2,DI,,,ƠC_2
13634,choắt,12,vi,CHIWO_5AN3_5TC_5,CHI,WO_5,AN3_5,TC_5
13635,mư,12,vi,MIƯC_0,MI,,,ƯC_0
13636,giực,12,vi,ZIƯN_1KC_1,ZI,,ƯN_1,KC_1
13637,muốt,12,vi,MIUÔN_5TC_5,MI,,UÔN_5,TC_5
13638,nhiêm,12,vi,NHIIÊN_0MC_0,NHI,,IÊN_0,MC_0
13639,vẻo,12,vi,VIEN_2UC_2,VI,,EN_2,UC_2
13640,rày,12,vi,RIAN3_4YC_4,RI,,AN3_4,YC_4
13641,dun,12,vi,ZIUN_0NC_0,ZI,,UN_0,NC_0
13642,rí,12,vi,RIIN_5,RI,,IN_5,
13643,ngỏm,12,vi,NGION2_2MC_2,NGI,,ON2_2,MC_2
13644,nấn,12,vi,NIÂN_5NC_5,NI,,ÂN_5,NC_5
13645,bải,12,vi,BIAN2_2IC_2,BI,,AN2_2,IC_2
13646,đễ,12,vi,DIÊN_3,DI,,ÊN_3,
13647,đệt,12,vi,DIÊN_1TC_1,DI,,ÊN_1,TC_1
13648,tiêng,12,vi,TIIÊN_0NGC_0,TI,,IÊN_0,NGC_0
13649,chuỷ,12,vi,CHIUN_2YC_2,CHI,,UN_2,YC_2
13650,khúm,12,vi,KHIUN_5MC_5,KHI,,UN_5,MC_5
13651,lới,12,vi,LIƠN_5IC_5,LI,,ƠN_5,IC_5
13652,xẵng,12,vi,XIAN3_3NGC_3,XI,,AN3_3,NGC_3
13653,muon,12,vi,MIWO_0ON2_0NC_0,MI,WO_0,ON2_0,NC_0
13654,xè,12,vi,XIEN_4,XI,,EN_4,
13655,ay,12,vi,AN3_0YC_0,,,AN3_0,YC_0
13656,đũng,12,vi,DIUN_3NGC_3,DI,,UN_3,NGC_3
13657,chiện,12,vi,CHIIÊN_1NC_1,CHI,,IÊN_1,NC_1
13658,tuếch,12,vi,TIWO_5ÊN_5KC_5,TI,WO_5,ÊN_5,KC_5
13659,bủng,12,vi,BIUN_2NGC_2,BI,,UN_2,NGC_2
13660,phat,12,vi,PHIAN2_0TC_0,PHI,,AN2_0,TC_0
13661,lọai,12,vi,LIWO_1AN2_1IC_1,LI,WO_1,AN2_1,IC_1
13662,kai,12,vi,KIAN2_0IC_0,KI,,AN2_0,IC_0
13663,ngoèo,12,vi,NGIWO_4EN_4UC_4,NGI,WO_4,EN_4,UC_4
13664,hịch,12,vi,HIIN_1KC_1,HI,,IN_1,KC_1
13665,đù,12,vi,DIUN_4,DI,,UN_4,
13666,gá,12,vi,GIAN2_5,GI,,AN2_5,
13667,giớ,12,vi,ZIƠC_5,ZI,,,ƠC_5
13668,by,12,vi,BIIN_0,BI,,IN_0,
13669,cíu,12,vi,KIIN_5UC_5,KI,,IN_5,UC_5
13670,èn,12,vi,EN_4NC_4,,,EN_4,NC_4
13671,sựt,12,vi,SIƯN_1TC_1,SI,,ƯN_1,TC_1
13672,bíc,12,vi,BIIN_5KC_5,BI,,IN_5,KC_5
13673,dóp,12,vi,ZION2_5PC_5,ZI,,ON2_5,PC_5
13674,díc,12,vi,ZIIN_5KC_5,ZI,,IN_5,KC_5
13675,uyn,12,vi,WO_0IN_0NC_0,,WO_0,IN_0,NC_0
13676,gíc,12,vi,ZIKC_5,ZI,,,KC_5
13677,bơn,12,vi,BIƠN_0NC_0,BI,,ƠN_0,NC_0
13678,goăn,12,vi,GIWO_0AN3_0NC_0,GI,WO_0,AN3_0,NC_0
13679,truây,12,vi,TRIWO_0ÂN_0YC_0,TRI,WO_0,ÂN_0,YC_0
13680,háp,12,vi,HIAN2_5PC_5,HI,,AN2_5,PC_5
13681,roét,12,vi,RIWO_5EN_5TC_5,RI,WO_5,EN_5,TC_5
13682,luc,12,vi,LIUN_0KC_0,LI,,UN_0,KC_0
13683,tich,12,vi,TIIN_0KC_0,TI,,IN_0,KC_0
13684,gết,12,vi,GIÊN_5TC_5,GI,,ÊN_5,TC_5
13685,moong,12,vi,MIWO_0ON1_0NGC_0,MI,WO_0,ON1_0,NGC_0
13686,luong,12,vi,LIWO_0ON1_0NGC_0,LI,WO_0,ON1_0,NGC_0
13687,đồm,11,vi,DIÔN_4MC_4,DI,,ÔN_4,MC_4
13688,ráy,11,vi,RIAN3_5YC_5,RI,,AN3_5,YC_5
13689,tíu,11,vi,TIIN_5UC_5,TI,,IN_5,UC_5
13690,tệp,11,vi,TIÊN_1PC_1,TI,,ÊN_1,PC_1
13691,ngụp,11,vi,NGIUN_1PC_1,NGI,,UN_1,PC_1
13692,mề,11,vi,MIÊN_4,MI,,ÊN_4,
13693,phạch,11,vi,PHIAN1_1KC_1,PHI,,AN1_1,KC_1
13694,lúi,11,vi,LIUN_5IC_5,LI,,UN_5,IC_5
13695,húi,11,vi,HIUN_5IC_5,HI,,UN_5,IC_5
13696,nhàu,11,vi,NHIAN3_4UC_4,NHI,,AN3_4,UC_4
13697,xắp,11,vi,XIAN3_5PC_5,XI,,AN3_5,PC_5
13698,chũng,11,vi,CHIUN_3NGC_3,CHI,,UN_3,NGC_3
13699,quẫn,11,vi,KIWO_3ÂN_3NC_3,KI,WO_3,ÂN_3,NC_3
13700,khiễng,11,vi,KHIIÊN_3NGC_3,KHI,,IÊN_3,NGC_3
13701,cui,11,vi,KIUN_0IC_0,KI,,UN_0,IC_0
13702,cùn,11,vi,KIUN_4NC_4,KI,,UN_4,NC_4
13703,suyễn,11,vi,SIWO_3YÊN_3NC_3,SI,WO_3,YÊN_3,NC_3
13704,bươn,11,vi,BIƯƠN_0NC_0,BI,,ƯƠN_0,NC_0
13705,vảng,11,vi,VIAN1_2NGC_2,VI,,AN1_2,NGC_2
13706,kẻng,11,vi,KIEN_2NGC_2,KI,,EN_2,NGC_2
13707,oăm,11,vi,WO_0AN3_0MC_0,,WO_0,AN3_0,MC_0
13708,ruồng,11,vi,RIUÔN_4NGC_4,RI,,UÔN_4,NGC_4
13709,heng,11,vi,HIEN_0NGC_0,HI,,EN_0,NGC_0
13710,bửa,11,vi,BIƯƠN_2,BI,,ƯƠN_2,
13711,rám,11,vi,RIAN2_5MC_5,RI,,AN2_5,MC_5
13712,xốt,11,vi,XIÔN_5TC_5,XI,,ÔN_5,TC_5
13713,nậu,11,vi,NIÂN_1UC_1,NI,,ÂN_1,UC_1
13714,xăn,11,vi,XIAN3_0NC_0,XI,,AN3_0,NC_0
13715,xúy,11,vi,XIUN_5YC_5,XI,,UN_5,YC_5
13716,hõm,11,vi,HION2_3MC_3,HI,,ON2_3,MC_3
13717,dem,11,vi,ZIEN_0MC_0,ZI,,EN_0,MC_0
13718,háu,11,vi,HIAN3_5UC_5,HI,,AN3_5,UC_5
13719,chời,11,vi,CHIƠN_4IC_4,CHI,,ƠN_4,IC_4
13720,dá,11,vi,ZIAN2_5,ZI,,AN2_5,
13721,gằng,11,vi,GIAN3_4NGC_4,GI,,AN3_4,NGC_4
13722,trơi,11,vi,TRIƠN_0IC_0,TRI,,ƠN_0,IC_0
13723,rười,11,vi,RIƯƠN_4IC_4,RI,,ƯƠN_4,IC_4
13724,cụp,11,vi,KIUN_1PC_1,KI,,UN_1,PC_1
13725,vức,11,vi,VIƯN_5KC_5,VI,,ƯN_5,KC_5
13726,mọp,11,vi,MION2_1PC_1,MI,,ON2_1,PC_1
13727,cảo,11,vi,KIAN2_2UC_2,KI,,AN2_2,UC_2
13728,ngaỵ,11,vi,NGIAN3_1YC_1,NGI,,AN3_1,YC_1
13729,gằm,11,vi,GIAN3_4MC_4,GI,,AN3_4,MC_4
13730,chom,11,vi,CHION2_0MC_0,CHI,,ON2_0,MC_0
13731,cức,11,vi,KIƯN_5KC_5,KI,,ƯN_5,KC_5
13732,nhóng,11,vi,NHION1_5NGC_5,NHI,,ON1_5,NGC_5
13733,ụp,11,vi,UN_1PC_1,,,UN_1,PC_1
13734,oẹ,11,vi,WO_1EN_1,,WO_1,EN_1,
13735,tuỷ,11,vi,TIUN_2YC_2,TI,,UN_2,YC_2
13736,xiểng,11,vi,XIIÊN_2NGC_2,XI,,IÊN_2,NGC_2
13737,nhay,11,vi,NHIAN3_0YC_0,NHI,,AN3_0,YC_0
13738,múp,11,vi,MIUN_5PC_5,MI,,UN_5,PC_5
13739,loè,11,vi,LIWO_4EN_4,LI,WO_4,EN_4,
13740,ngáng,11,vi,NGIAN1_5NGC_5,NGI,,AN1_5,NGC_5
13741,coóc,11,vi,KIWO_5ON1_5KC_5,KI,WO_5,ON1_5,KC_5
13742,tréo,11,vi,TRIEN_5UC_5,TRI,,EN_5,UC_5
13743,qúa,11,vi,KIUÔN_5,KI,,UÔN_5,
13744,xời,11,vi,XIƠN_4IC_4,XI,,ƠN_4,IC_4
13745,cỗi,11,vi,KIÔN_3IC_3,KI,,ÔN_3,IC_3
13746,cửi,11,vi,KIƯN_2IC_2,KI,,ƯN_2,IC_2
13747,lọat,11,vi,LIWO_1AN2_1TC_1,LI,WO_1,AN2_1,TC_1
13748,hoắm,11,vi,HIWO_5AN3_5MC_5,HI,WO_5,AN3_5,MC_5
13749,nọng,11,vi,NION1_1NGC_1,NI,,ON1_1,NGC_1
